189, 1, 195, 20, -1, 418, 368, 36.0, 29, ABplpapaapp, 301789, 61696, 173983, 2820, , 61696, 25000, 71769, 85461, 0, 
190, 1, 198, 173, -1, 456, 246, 36.0, 29, Nuc182_34_432_230a, 457830, 60717, 171222, 2820, , 60717, 25000, 65900, 74247, 0, 
191, 1, 199, 201, -1, 496, 389, 36.3, 27, ABplpaaapapa, 275561, 68830, 151427, 2200, , 68830, 25000, 66645, 60483, 0, 
192, 1, 176, 191, -1, 534, 384, 36.0, 29, ABalpppaaapa, 218860, 45872, 129360, 2820, , 45872, 25000, 51462, 45568, 0, 
193, 1, 200, 190, -1, 534, 274, 36.0, 29, ABaraaaaapaa, 391940, 62765, 176998, 2820, , 62765, 25000, 76221, 90457, 0, 
194, 1, 207, 165, -1, 168, 196, 37.0, 29, ABarpppppp, 300982, 27514, 77589, 2820, , 27514, 25000, 34926, 32062, 0, 
195, 1, 188, 207, -1, 176, 406, 37.0, 29, ABplapppppp, 267940, 34357, 96886, 2820, , 34357, 25000, 37870, 31221, 0, 
196, 1, 189, 168, -1, 220, 254, 37.0, 29, ABprpppppap, 163962, 38059, 107325, 2820, , 38059, 25000, 37849, 40313, 0, 
197, 1, 202, 196, -1, 252, 296, 37.0, 29, ABprpappppa, 145161, 39804, 112247, 2820, , 39804, 25000, 45663, 49643, 0, 
198, 1, 162, 180, -1, 250, 340, 37.0, 29, ABplppppaapa, 186161, 41892, 118136, 2820, , 41892, 25000, 45777, 54597, 0, 
199, 1, 190, 182, -1, 296, 294, 36.7, 31, MSppaappp, 159163, 27379, 88709, 3240, , 27379, 25000, 38842, 37796, 0, 
200, 1, 182, 171, -1, 338, 274, 37.0, 29, ABprpapppapa, 377327, 41219, 116237, 2820, , 41219, 25000, 57696, 60720, 0, 
201, 1, 197, 200, -1, 436, 268, 37.0, 29, ABarapappppp, 363667, 52752, 148762, 2820, , 52752, 25000, 74090, 74191, 0, 
202, 1, 216, 185, -1, 452, 196, 37.0, 29, ABpraaappaaa, 261195, 54364, 153306, 2820, , 54364, 25000, 72060, 79087, 0, 
203, 1, 201, 203, -1, 552, 312, 37.0, 29, ABalpaappaaa, 408806, 56666, 159799, 2820, , 56666, 25000, 72481, 87723, 0, 
204, 1, 206, 206, -1, 144, 364, 38.0, 29, Cpappv, 211747, 29290, 82598, 2820, , 29290, 25000, 33555, 32014, 0, 
205, 1, 222, 193, -1, 158, 294, 38.0, 29, Cppppp, 185998, 26413, 74486, 2820, , 26413, 25000, 35523, 36292, 0, 
206, 1, 234, 194, -1, 232, 216, 38.0, 29, Cppaapp, 134603, 22589, 63701, 2820, , 22589, 25000, 32833, 36426, 0, 
207, 1, 208, 195, -1, 238, 319, 37.7, 31, ABplpppppap, 192565, 33908, 109863, 3240, , 33908, 25000, 43122, 47087, 0, 
208, 1, 209, 179, -1, 250, 254, 38.0, 29, ABprpppppaa, 158103, 26471, 74649, 2820, , 26471, 25000, 40473, 41419, 0, 
209, 1, 212, 208, -1, 354, 328, 38.0, 29, ABplpapappa, 208555, 49732, 140244, 2820, , 49732, 25000, 54844, 53882, 0, 
210, 1, 192, 198, -1, 362, 362, 38.0, 29, ABalpapappp, 213510, 49112, 138497, 2820, , 49112, 25000, 57823, 61804, 0, 
211, 1, 213, 210, -1, 396, 340, 38.0, 29, ABplpapapaa, 227971, 50113, 141319, 2820, , 50113, 25000, 64435, 67344, 0, 
212, 1, 194, 199, -1, 416, 414, 38.0, 29, ABplpaappppa, 321601, 36373, 102573, 2820, , 36373, 25000, 46046, 42397, 0, 
213, 1, 228, 186, 519, 448, 414, 38.0, 29, ABplaappaa, 334914, 49120, 138519, 2820, , 49120, 25000, 44146, 37237, 0, 
214, 1, 218, 212, -1, 558, 240, 38.0, 29, ABalaaaarrp, 292261, 63642, 179470, 2820, , 63642, 25000, 86638, 98936, 0, 
215, 0, 233, -1, -1, 578, 226, 38.0, 29, , 288631, 0, 0, 0, , 0, 0, 0, 0, 0, 
216, 1, 220, 204, -1, 588, 270, 38.0, 29, ABalaaaarraaa, 351177, 52454, 147921, 2820, , 52454, 25000, 62306, 60285, 0, 
217, 1, 233, 205, -1, 600, 230, 38.0, 29, ABalaaapplra, 306792, 49302, 139032, 2820, , 49302, 25000, 43266, 38213, 0, 
218, 1, 225, 216, -1, 290, 218, 39.0, 31, MSpapppp, 341675, 20518, 70827, 3452, , 20518, 25000, 35934, 36771, 0, 
219, 1, 251, 209, -1, 392, 178, 39.0, 29, Dpaaa, 233668, 26393, 74428, 2820, , 26393, 25000, 45110, 45607, 0, 
220, 1, 214, 223, -1, 416, 292, 39.0, 29, ABarapappppa, 409199, 50662, 142867, 2820, , 50662, 25000, 73143, 72683, 0, 
221, 1, 215, 225, -1, 442, 317, 39.3, 31, ABalpappppa, 384604, 44270, 143436, 3240, , 44270, 25000, 77987, 77044, 0, 
222, 1, 205, 211, -1, 486, 244, 39.0, 29, ABarapaaapapa, 287450, 63535, 179169, 2820, , 63535, 25000, 67744, 74639, 0, 
223, 1, 241, 202, -1, 500, 156, 39.0, 29, ABpraapaapp, 272533, 52387, 147730, 2820, , 52387, 25000, 60428, 59518, 0, 
224, 1, 219, 230, -1, 564, 286, 39.0, 29, ABaraaaapa, 373261, 63183, 178176, 2820, , 63183, 25000, 73831, 89466, 0, 
225, 1, 245, 213, -1, 564, 192, 39.0, 29, ABalappapppa, 298339, 58262, 164300, 2820, , 58262, 25000, 65895, 67081, 0, 
226, 1, 232, 214, -1, 583, 341, 39.0, 27, ABalaaaalppa, 204546, 46557, 108384, 2328, , 46557, 25000, 52692, 44849, 0, 
227, 1, 7, 215, -1, 170, 236, 40.0, 29, Cpppapp, 154005, 31725, 89464, 2820, , 31725, 25000, 40092, 38794, 0, 
228, 1, 236, 197, -1, 264, 185, 39.8, 31, Cppaapa, 137785, 25322, 83462, 3296, , 25322, 25000, 34290, 36883, 0, 
229, 1, 275, 219, -1, 354, 242, 40.0, 29, MSpapapapp, 229826, 54201, 152848, 2820, , 54201, 25000, 56319, 59168, 0, 
230, 1, 227, 221, -1, 384, 299, 40.1, 31, ABarapapapp, 349897, 40181, 138867, 3456, , 40181, 25000, 57098, 59149, 0, 
231, 1, 255, 224, -1, 432, 246, 40.0, 29, Nuc182_34_432_230pp, 454693, 61915, 174599, 2820, , 61915, 25000, 63192, 72477, 0, 
232, 1, 239, 234, -1, 438, 388, 40.0, 29, ABplpaaapppaa, 257817, 63018, 177711, 2820, , 63018, 25000, 71862, 79329, 0, 
233, 1, 204, 7, -1, 456, 370, 40.0, 29, ABplpaapppa, 305685, 73424, 207055, 2820, , 73424, 25000, 77442, 87383, 0, 
234, 1, 240, 521, -1, 490, 194, 40.0, 29, ABpraaapaava, 195153, 95148, 268318, 2820, , 95148, 25000, 72605, 84779, 0, 
235, 1, 230, 235, -1, 516, 396, 40.0, 29, ABalpppaaapp, 240611, 49098, 138457, 2820, , 49098, 25000, 51387, 40371, 0, 
236, 1, 217, 238, -1, 538, 310, 39.5, 31, ABalpaappaap, 490766, 56431, 185996, 3296, , 56431, 25000, 77164, 91209, 0, 
237, 1, 247, 232, -1, 599, 252, 40.0, 27, ABalaaappll, 285175, 51384, 119621, 2328, , 51384, 25000, 53437, 51054, 0, 
238, 1, 223, 240, -1, 202, 386, 41.0, 29, ABplapppapp, 143441, 36167, 101992, 2820, , 36167, 25000, 56159, 57235, 0, 
239, 1, 235, 241, -1, 244, 352, 41.0, 29, Capapppa, 322894, 34998, 98694, 2820, , 34998, 25000, 40613, 41674, 0, 
240, 1, 262, 233, -1, 268, 158, 41.0, 29, Cppaaap, 178952, 26644, 75135, 2820, , 26644, 25000, 37014, 38754, 0, 
241, 1, 527, 255, -1, 284, 376, 41.2, 31, ABplppapaapa, 259466, 44672, 147239, 3296, , 44672, 25000, 52638, 56413, 0, 
242, 1, 263, 218, -1, 320, 174, 41.0, 29, Cppaaaa, 148511, 23630, 66636, 2820, , 23630, 25000, 36904, 37078, 0, 
243, 1, 248, -1, -1, 345, 336, 40.7, 31, ABplppapaaapa, 234749, 56526, 183145, 3240, , 56526, 25000, 53699, 61882, 0, 
244, 1, 250, 220, -1, 384, 376, 41.0, 29, ABplppaapap, 255055, 52024, 146709, 2820, , 52024, 25000, 67287, 72655, 0, 
245, 1, 252, 222, -1, 402, 254, 41.0, 29, MSpapaaapa, 302686, 43926, 123870, 2820, , 43926, 25000, 61853, 63681, 0, 
246, 1, 253, 522, -1, 416, 152, 41.0, 29, ABpraaappapp, 268462, 43856, 123674, 2820, , 43856, 25000, 69784, 72408, 0, 
247, 1, 254, 247, -1, 418, 378, 41.0, 29, ABplppaaaaa, 332254, 62940, 177492, 2820, , 62940, 25000, 70748, 82334, 0, 
248, 1, 257, 226, -1, 455, 232, 40.6, 31, ABarapaapa, 370609, 38833, 130635, 3364, , 38833, 25000, 64356, 64973, 0, 
249, 1, 528, 227, -1, 474, 182, 41.0, 31, ABpraaapaavp, 305761, 57540, 198629, 3452, , 57540, 25000, 78146, 86901, 0, 
250, 1, 242, -1, -1, 504, 368, 41.0, 29, ABplpaaaaaa, 461946, 61371, 173065, 2820, , 61371, 25000, 77906, 88244, 0, 
251, 1, 243, 236, -1, 532, 264, 41.0, 29, ABaraaapaaa, 475939, 53193, 150003, 2820, , 53193, 25000, 76945, 90317, 0, 
252, 1, 231, 250, -1, 538, 350, 41.0, 29, ABalppappaa, 366852, 63591, 179327, 2820, , 63591, 25000, 73982, 85664, 0, 
253, 1, 246, 239, -1, 588, 310, 41.0, 29, ABalaaaarla, 305916, 49999, 140996, 2820, , 49999, 25000, 54250, 43877, 0, 
254, 1, 283, 254, -1, 245, 213, 41.6, 31, MSpppaap, 143283, 22390, 75319, 3364, , 22390, 25000, 32556, 34109, 0, 
255, 1, 237, 242, -1, 360, 400, 42.0, 29, ABplppaaap, 292011, 45115, 127224, 2820, , 45115, 25000, 44798, 44263, 0, 
256, 1, 266, 243, -1, 376, 344, 42.0, 29, ABplpapapap, 198392, 43972, 124002, 2820, , 43972, 25000, 63896, 67414, 0, 
257, 1, 276, 244, -1, 376, 268, 42.0, 29, MSpapappa, 264695, 47582, 134181, 2820, , 47582, 25000, 63108, 68813, 0, 
258, 1, 268, 245, -1, 402, 224, 42.0, 29, ABaraappppp, 394857, 49081, 138409, 2820, , 49081, 25000, 59494, 63861, 0, 
259, 1, 525, 261, -1, 470, 396, 42.0, 29, ABplpaaapappp, 303992, 69320, 195483, 2820, , 69320, 25000, 71362, 75497, 0, 
260, 1, 269, 248, -1, 514, 244, 42.0, 29, ABaraaapaap, 441508, 50992, 143797, 2820, , 50992, 25000, 77439, 83547, 0, 
261, 1, 258, 265, -1, 552, 374, 42.0, 29, ABalaaaalpa, 270158, 50714, 143013, 2820, , 50714, 25000, 52268, 44633, 0, 
262, 1, 261, 295, -1, 198, 417, 43.1, 27, ABplapppaap, 184994, 64174, 134765, 2100, , 64174, 25000, 52465, 52956, 0, 
263, 1, 265, 282, -1, 342, 302, 43.0, 29, MSaappaa, 263782, 49491, 139565, 2820, , 49491, 25000, 52757, 59615, 0, 
264, 1, 249, 257, -1, 350, 376, 43.0, 29, ABplppapaaaa, 187183, 41459, 116915, 2820, , 41459, 25000, 55079, 57574, 0, 
265, 1, 238, 246, -1, 402, 390, 43.0, 29, ABplppaaaap, 252436, 49561, 139761, 2820, , 49561, 25000, 65179, 70869, 0, 
266, 1, 529, 285, -1, 420, 327, 43.5, 31, ABalpappppp, 380236, 37980, 125182, 3296, , 37980, 25000, 67288, 70523, 0, 
267, 1, 289, 259, -1, 448, 146, 43.4, 31, ABpraaappapa, 283068, 60158, 202372, 3364, , 60158, 25000, 63326, 66319, 0, 
268, 1, 277, 262, -1, 480, 410, 43.0, 29, ABplpaapapp, 242019, 54152, 152709, 2820, , 54152, 25000, 49163, 38950, 0, 
269, 1, 9, 273, -1, 490, 228, 43.3, 27, ABaraaapapa, 306802, 99353, 218577, 2200, , 99353, 25000, 64564, 70650, 0, 
270, 1, 278, 249, -1, 516, 188, 43.0, 29, ABpraapaapa, 283002, 69538, 196097, 2820, , 69538, 25000, 73925, 86394, 0, 
271, 1, 293, 274, -1, 538, 210, 43.0, 29, ABalappapaa, 329930, 57571, 162350, 2820, , 57571, 25000, 83460, 95119, 0, 
272, 1, 281, 291, -1, 551, 275, 43.0, 31, ABaraapaaapa, 371113, 60409, 208531, 3452, , 60409, 25000, 76419, 90669, 0, 
273, 1, 259, 292, -1, 560, 334, 43.0, 29, ABalaaapalra, 311921, 69306, 195442, 2820, , 69306, 25000, 74856, 91782, 0, 
274, 1, 271, 277, -1, 154, 344, 44.0, 29, Cappppd, 196724, 28815, 81259, 2820, , 28815, 25000, 39768, 40387, 0, 
275, 1, 272, 266, -1, 172, 390, 43.5, 31, ABplapapppp, 187373, 31703, 104493, 3296, , 31703, 25000, 50954, 51394, 0, 
276, 1, 282, 252, -1, 188, 200, 44.0, 29, Cpppapa, 190393, 29772, 83958, 2820, , 29772, 25000, 38190, 38950, 0, 
277, 1, 273, 278, -1, 232, 430, 44.0, 29, ABplapappa, 289209, 32308, 91108, 2820, , 32308, 25000, 35206, 34053, 0, 
278, 1, 264, 280, -1, 322, 318, 44.0, 29, MSappapap, 171035, 30319, 85500, 2820, , 30319, 25000, 42482, 42069, 0, 
279, 1, 285, 256, -1, 330, 266, 44.1, 27, MSpapappp, 227871, 48796, 102472, 2100, , 48796, 25000, 50530, 54084, 0, 
280, 1, 288, 271, -1, 374, 300, 43.8, 31, ABalpappapp, 353577, 38638, 127352, 3296, , 38638, 25000, 59507, 65535, 0, 
281, 1, 301, 260, -1, 448, 178, 44.0, 29, MSppaaapp, 324314, 58010, 163587, 2820, , 58010, 25000, 68489, 72489, 0, 
282, 1, 280, 289, -1, 534, 300, 44.0, 29, ABalpaapaapa, 403064, 49944, 140842, 2820, , 49944, 25000, 78608, 92524, 0, 
283, 1, 295, 293, -1, 570, 358, 44.0, 29, ABalapaappa, 264839, 51596, 145502, 2820, , 51596, 25000, 51939, 38902, 0, 
284, 1, 297, 275, -1, 582, 290, 44.0, 29, ABalaaaarlp, 304912, 58528, 165049, 2820, , 58528, 25000, 67990, 75476, 0, 
285, 1, 315, 251, -1, 188, 170, 45.0, 29, ABprapapaa, 264273, 27569, 77744, 2820, , 27569, 25000, 32482, 31933, 0, 
286, 1, 298, 549, -1, 220, 278, 44.9, 31, Eprpp, 118811, 17144, 59250, 3456, , 17144, 25000, 34269, 34847, 0, 
287, 1, 317, 267, -1, 304, 126, 45.0, 29, ABarppppap, 259926, 26389, 74418, 2820, , 26389, 25000, 36233, 35629, 0, 
288, 1, 309, 268, -1, 338, 150, 45.0, 29, ABprapaaapp, 167209, 44969, 126812, 2820, , 44969, 25000, 45408, 49519, 0, 
289, 1, 286, 269, -1, 356, 178, 45.0, 29, Dppaa, 190581, 18893, 53279, 2820, , 18893, 25000, 34311, 33595, 0, 
290, 1, 267, 258, -1, 390, 420, 45.0, 29, ABplpaappppp, 323303, 27655, 77987, 2820, , 27655, 25000, 35825, 34548, 0, 
291, 1, 313, 287, -1, 496, 196, 45.3, 31, MSppaaapa, 405760, 47517, 153954, 3240, , 47517, 25000, 70975, 72046, 0, 
292, 1, 279, 263, 305, 522, 334, 44.8, 31, MSapaaaa, 377821, 46936, 154701, 3296, , 46936, 25000, 67486, 75651, 0, 
293, 1, 299, 297, -1, 250, 342, 46.0, 29, ABplpppppaa, 325866, 36232, 102175, 2820, , 36232, 25000, 36805, 38376, 0, 
294, 1, 300, 308, -1, 272, 366, 46.0, 29, MSpappaa, 469640, 38415, 108329, 2820, , 38415, 25000, 48092, 49940, 0, 
295, 1, 319, 281, -1, 346, 120, 46.0, 29, ABarppppaa, 270008, 29234, 82441, 2820, , 29234, 25000, 37857, 35959, 0, 
296, 1, 275, 309, -1, 358, 262, 46.0, 29, MSpapapapa, 237824, 44344, 125049, 2820, , 44344, 25000, 62913, 69191, 0, 
297, 1, 287, 270, -1, 363, 225, 46.0, 31, MSpapapaa, 361920, 33276, 114868, 3452, , 33276, 25000, 51467, 54331, 0, 
298, 1, 310, 283, -1, 378, 152, 46.0, 29, ABprapaaapav, 161597, 31587, 89076, 2820, , 31587, 25000, 51108, 54772, 0, 
299, 1, 346, 284, -1, 386, 120, 46.0, 29, ABprapaaapad, 255936, 27235, 76803, 2820, , 27235, 25000, 40930, 39527, 0, 
300, 1, 311, 9, -1, 396, 187, 45.8, 31, MSppapaa, 249403, 28036, 92406, 3296, , 28036, 25000, 48661, 51964, 0, 
301, 1, 302, 286, -1, 450, 265, 45.6, 23, ABarapapaaa, 76789, 96338, 126395, 1312, , 96338, 25000, 74351, 77613, 0, 
302, 1, 290, 302, -1, 452, 363, 46.1, 31, MSapapap, 402497, 48686, 168259, 3456, , 48686, 25000, 74355, 79932, 0, 
303, 1, 324, 272, -1, 468, 132, 46.0, 29, ABarpapppa, 294288, 38201, 107727, 2820, , 38201, 25000, 39733, 34244, 0, 
304, 1, 544, 311, -1, 476, 248, 46.0, 29, ABaraappapa, 347403, 42959, 121144, 2820, , 42959, 25000, 70727, 67889, 0, 
305, 1, 291, 312, -1, 498, 324, 46.0, 29, ABalpaaapaa, 305955, 55155, 155536, 2820, , 55155, 25000, 67581, 72326, 0, 
306, 1, 314, 288, -1, 502, 146, 46.0, 29, ABpraapappp, 262736, 33918, 95649, 2820, , 33918, 25000, 41886, 41719, 0, 
307, 1, 304, 304, -1, 524, 249, 45.8, 31, ABaraappaaa, 583040, 58645, 193293, 3296, , 58645, 25000, 69684, 83947, 0, 
308, 1, 294, 314, -1, 548, 378, 46.0, 29, ABalaaapalrp, 241450, 56690, 159865, 2820, , 56690, 25000, 52921, 48155, 0, 
309, 1, 306, 276, -1, 604, 276, 46.0, 29, ABalaaaparr, 328009, 43863, 123694, 2820, , 43863, 25000, 46056, 37258, 0, 
310, 1, 316, 306, -1, 218, 186, 47.0, 29, Cppapap, 164524, 25776, 72689, 2820, , 25776, 25000, 40187, 41132, 0, 
311, 1, 308, 307, -1, 240, 389, 47.0, 31, Capappa, 258043, 26991, 93174, 3452, , 26991, 25000, 45404, 47608, 0, 
312, 1, 343, 279, -1, 262, 132, 47.0, 29, ABprappapa, 201159, 25391, 71604, 2820, , 25391, 25000, 31427, 30791, 0, 
313, 1, 321, 524, -1, 400, 238, 47.0, 29, ABaraapppapp, 386805, 49218, 138795, 2820, , 49218, 25000, 57436, 64260, 0, 
314, 1, 323, 300, -1, 432, 212, 47.0, 29, ABaraapppaa, 356208, 41000, 115619, 2820, , 41000, 25000, 56127, 59034, 0, 
315, 1, 531, 525, -1, 436, 254, 47.0, 29, Nuc182_34_432_230pa, 238041, 69750, 196695, 2820, , 69750, 25000, 71026, 71586, 0, 
316, 1, 312, 310, -1, 434, 308, 46.9, 27, ABalpapppaapp, 393482, 85160, 178836, 2100, , 85160, 25000, 73702, 80160, 0, 
317, 1, 303, 321, -1, 460, 332, 47.0, 29, ABalpapppaaa, 436377, 53643, 151272, 2820, , 53643, 25000, 73675, 73932, 0, 
318, 1, 333, 303, -1, 462, 166, 47.0, 29, ABpraapappa, 326111, 58334, 164501, 2820, , 58334, 25000, 67287, 70466, 0, 
319, 1, 10, 313, -1, 546, 202, 47.0, 29, ABalapppppa, 310874, 69081, 194809, 2820, , 69081, 25000, 80381, 88042, 0, 
320, 1, 305, 315, -1, 574, 262, 47.0, 29, ABalapppaaa, 369082, 53349, 150445, 2820, , 53349, 25000, 72879, 80899, 0, 
321, 1, 328, 550, -1, 578, 208, 47.0, 29, ABalappppap, 362410, 58671, 165452, 2820, , 58671, 25000, 67004, 70490, 0, 
322, 1, 307, 324, -1, 194, 372, 48.0, 29, Cappapp, 283435, 36518, 102981, 2820, , 36518, 25000, 44016, 44563, 0, 
323, 1, 350, 296, -1, 222, 152, 48.0, 29, ABarpppppa, 267152, 26045, 73447, 2820, , 26045, 25000, 34996, 35035, 0, 
324, 1, 330, 328, -1, 406, 326, 48.0, 29, ABalpapppap, 379169, 44122, 124424, 2820, , 44122, 25000, 62057, 64029, 0, 
325, 1, 322, 319, -1, 416, 362, 48.0, 29, MSappappaa, 270680, 47523, 134014, 2820, , 47523, 25000, 67325, 69246, 0, 
326, 1, 331, 301, -1, 428, 122, 48.0, 29, ABarpapppp, 276026, 28516, 80415, 2820, , 28516, 25000, 37919, 33920, 0, 
327, 1, 326, 339, -1, 492, 358, 48.0, 29, ABplpaapaaaa, 332593, 69289, 195395, 2820, , 69289, 25000, 83912, 90429, 0, 
328, 1, 327, 10, -1, 517, 392, 47.7, 31, ABalppppaada, 343323, 51840, 167961, 3240, , 51840, 25000, 61558, 54649, 0, 
329, 1, 338, 323, -1, 607, 226, 47.2, 25, ABpraapaaaaa, 248503, 49599, 83921, 1692, , 49599, 25000, 52059, 47670, 0, 
330, 1, 362, 316, -1, 120, 270, 49.0, 29, Cpapaa, 174843, 21144, 59625, 2820, , 21144, 25000, 21046, 20583, 0, 
331, 1, 12, -1, -1, 194, 259, 49.3, 31, Eprpap, 116119, 19439, 62981, 3240, , 19439, 25000, 24842, 25182, 0, 
332, 1, 341, 334, -1, 202, 404, 49.0, 29, ABplapppaaa, 196016, 55416, 156273, 2820, , 55416, 25000, 60449, 59941, 0, 
333, 1, 344, 317, -1, 264, 168, 49.0, 29, Cppapaa, 149638, 25571, 72109, 2820, , 25571, 25000, 37783, 38741, 0, 
334, 1, 318, 325, -1, 338, 292, 49.0, 29, MSaappap, 270260, 37539, 105860, 2820, , 37539, 25000, 49612, 50739, 0, 
335, 0, 351, -1, -1, 346, 349, 49.4, 31, , 381821, 0, 0, 0, , 0, 0, 0, 0, 0, 
336, 1, 352, 326, -1, 356, 219, 48.7, 31, MSpapaapp, 328510, 34913, 113118, 3240, , 34913, 25000, 46194, 46834, 0, 
337, 1, 320, 318, -1, 370, 320, 49.0, 29, MSaapaaaa, 361474, 38130, 107527, 2820, , 38130, 25000, 55686, 61840, 0, 
338, 1, 329, 335, -1, 388, 374, 49.0, 29, Daapa, 375127, 28761, 81105, 2820, , 28761, 25000, 48297, 50959, 0, 
339, 1, 325, 337, -1, 480, 392, 49.0, 29, ABplpaaaaapp, 350904, 63775, 179846, 2820, , 63775, 25000, 75695, 78048, 0, 
340, 1, 334, 329, -1, 518, 296, 49.0, 29, ABalpaapaapp, 366832, 46435, 130947, 2820, , 46435, 25000, 72802, 79605, 0, 
341, 1, 336, 330, 527, 542, 244, 48.8, 31, MSaaaaaa, 611599, 46718, 153982, 3296, , 46718, 25000, 72676, 77554, 0, 
342, 1, 337, 341, -1, 558, 316, 49.0, 31, ABalaaapall, 364045, 62111, 214408, 3452, , 62111, 25000, 70071, 79860, 0, 
343, 1, 359, 322, -1, 574, 188, 49.0, 29, ABpraapaaap, 317639, 51089, 144071, 2820, , 51089, 25000, 48721, 44415, 0, 
344, 1, 339, 342, -1, 131, 350, 50.0, 31, Cpappd, 209821, 22204, 76648, 3452, , 22204, 25000, 22509, 21673, 0, 
345, 1, 340, 332, -1, 145, 268, 49.9, 27, Cppppaa, 192563, 29352, 61640, 2100, , 29352, 25000, 31658, 32876, 0, 
346, 1, 353, 327, -1, 392, 221, 49.6, 31, MSpapaapa, 404115, 39946, 134380, 3364, , 39946, 25000, 52226, 57930, 0, 
347, 1, 368, 346, -1, 466, 206, 50.0, 29, ABaraappapp, 328028, 40302, 113653, 2820, , 40302, 25000, 61383, 64368, 0, 
348, 1, 347, 338, -1, 484, 292, 50.1, 31, ABalpaapapaa, 433033, 42785, 147864, 3456, , 42785, 25000, 75910, 74845, 0, 
349, 1, 348, 348, -1, 506, 262, 50.0, 29, ABaraapaaaa, 390605, 65836, 185657, 2820, , 65836, 25000, 73037, 82126, 0, 
350, 1, 357, 340, -1, 536, 282, 50.0, 29, ABaraapaaapp, 398963, 59559, 167957, 2820, , 59559, 25000, 70935, 77737, 0, 
351, 1, 361, 331, -1, 597, 305, 49.2, 25, ABalaaaparl, 191991, 39255, 66419, 1692, , 39255, 25000, 44780, 39108, 0, 
352, 1, 342, 353, -1, 242, 424, 51.0, 29, ABplapapap, 273979, 28292, 79783, 2820, , 28292, 25000, 34157, 33040, 0, 
353, 1, 345, 343, -1, 364, 380, 51.0, 29, Daapp, 365967, 21717, 61243, 2820, , 21717, 25000, 38501, 40565, 0, 
354, 1, 354, 344, -1, 415, 278, 50.8, 27, ABaraapappppa, 331580, 57778, 127111, 2200, , 57778, 25000, 73560, 74515, 0, 
355, 1, 332, 367, -1, 464, 310, 50.4, 25, ABalpapppaapa, 239312, 115002, 200104, 1740, , 115002, 25000, 72572, 80353, 0, 
356, 1, 356, 347, -1, 462, 368, 51.0, 29, ABalpppppaa, 283754, 52466, 147953, 2820, , 52466, 25000, 71412, 81568, 0, 
357, 1, 370, 359, -1, 556, 347, 50.8, 31, ABalapaapppa, 458392, 48329, 159294, 3296, , 48329, 25000, 63289, 70578, 0, 
358, 1, 555, 350, -1, 570, 236, 51.0, 29, ABalapppaap, 350111, 61112, 172337, 2820, , 61112, 25000, 71930, 81708, 0, 
359, 1, 29, 351, -1, 590, 250, 51.0, 29, ABpraapaaaap, 291938, 63218, 178276, 2820, , 63218, 25000, 76173, 87374, 0, 
360, 1, 364, 360, -1, 228, 374, 52.0, 29, Capaapp, 221643, 23373, 65912, 2820, , 23373, 25000, 41544, 42725, 0, 
361, 1, 365, 361, -1, 264, 346, 52.0, 29, MSappaap, 193203, 25364, 71526, 2820, , 25364, 25000, 36245, 37330, 0, 
362, 1, 371, 362, -1, 282, 394, 52.0, 29, ABplappaapa, 242343, 23056, 65017, 2820, , 23056, 25000, 36299, 36047, 0, 
363, 1, 28, 370, -1, 304, 345, 51.9, 31, MSaapppp, 335714, 24552, 84853, 3456, , 24552, 25000, 38359, 39065, 0, 
364, 1, 382, 336, -1, 402, 120, 52.0, 29, ABarpppaap, 103270, 62301, 175688, 2820, , 62301, 25000, 35187, 33944, 0, 
365, 1, 383, 357, -1, 414, 204, 52.2, 31, ABaraapppapa, 440165, 35882, 118266, 3296, , 35882, 25000, 53023, 59061, 0, 
366, 1, 374, 345, -1, 422, 155, 52.0, 31, MSppppap, 545671, 45256, 156223, 3452, , 45256, 25000, 57203, 58815, 0, 
367, 1, 367, 366, -1, 448, 392, 51.7, 31, ABplpaapaap, 268865, 59684, 193376, 3240, , 59684, 25000, 71669, 76554, 0, 
368, 1, 369, 383, -1, 496, 315, 52.0, 25, ABalpaaapap, 246151, 97325, 180246, 1852, , 97325, 25000, 69213, 74817, 0, 
369, 1, 375, 349, -1, 512, 187, 51.7, 31, ABarpappaaap, 246757, 34554, 111956, 3240, , 34554, 25000, 68619, 74926, 0, 
370, 1, 349, 371, -1, 516, 366, 51.4, 25, ABalppppaadp, 262048, 116809, 203248, 1740, , 116809, 25000, 81442, 86175, 0, 
371, 1, 358, 358, -1, 562, 368, 52.0, 29, ABalpppaaaa, 201090, 49248, 138879, 2820, , 49248, 25000, 41618, 33899, 0, 
372, 1, 388, 355, -1, 323, 132, 52.7, 31, ABarpppapp, 303733, 39194, 126987, 3240, , 39194, 25000, 35659, 37747, 0, 
373, 1, 351, 356, -1, 344, 346, 52.7, 31, MSaapppap, 414679, 22984, 74468, 3240, , 22984, 25000, 40952, 41674, 0, 
374, 1, 372, 363, -1, 346, 308, 53.0, 29, MSaapappp, 353150, 48358, 136370, 2820, , 48358, 25000, 46047, 49645, 0, 
375, 1, 366, 364, -1, 354, 414, 53.0, 29, ABplaapppp, 315989, 26337, 74271, 2820, , 26337, 25000, 28731, 28450, 0, 
376, 1, 13, 365, -1, 422, 312, 52.7, 31, ABaraapapppap, 511324, 60373, 195610, 3240, , 60373, 25000, 59543, 66804, 0, 
